id_cli,nomb_cli,apell_cli,tip_doc,num_doc,fec_nac,fec_alta,cod_segmento,score_buro,ciudad_res,depto_res,estado_cli,canal_adquis
CLI_009417,Ilse,Farías,DNI,816678069,1964-04-07,2025-10-19 10:45:28,BAS,823.0,Lima,Lima,Activo,Referido
CLI_009418,Marco Antonio,Rocha,DNI,41339243,1997-02-02,2026-01-08 19:30:40,BAS,688.0,Buenos Aires,CABA,Activo,App
CLI_009419,Clemencia,Sauceda,CE,42909472,1989-03-27,2025-07-25 01:10:30,BAS,660.0,Bogotá,Cundinamarca,Activo,Web
CLI_009420,Hernando,López,DNI,967986759,1960-02-16,2025-07-28 10:25:42,STD,625.0,Buenos Aires,CABA,Activo,Campaña
CLI_009421,Pedro,Maestas,CE,663600860,1968-06-29,2025-06-20 23:18:37,BAS,679.0,Santiago,Metropolitana,Activo,App
CLI_009422,Homero,Vergara,CC,914045417,1991-11-26,2026-03-29 02:00:13,BAS,678.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_009423,Antonio,Estévez,CE,865026820,1992-09-17,2026-01-27 23:35:37,STD,679.0,Santiago,Metropolitana,Activo,Referido
CLI_009424,Esteban,Mojica,CC,443267072,1953-09-10,2026-02-23 19:26:09,BAS,661.0,Bogotá,Cundinamarca,Activo,Referido
CLI_009425,Alexander,Moreno,CE,634937265,1979-06-22,2025-11-17 11:43:54,BAS,736.0,Lima,Lima,Activo,Referido
CLI_009426,Carmen,Muro,DNI,788315572,1999-12-28,2025-06-26 19:26:49,STD,652.0,Ciudad de México,CDMX,Activo,App
CLI_009427,David,Perdomo,CC,995966155,1992-12-22,2026-04-02 12:56:44,BAS,552.0,Lima,Lima,Activo,Referido
CLI_009428,Ernesto,del Valle,CE,569917733,2004-08-21,2025-12-11 20:16:08,BAS,588.0,Buenos Aires,CABA,Activo,Campaña
CLI_009429,Jairo,Quintero,DNI,33487927,1990-11-09,2025-12-22 21:12:24,STD,452.0,Lima,Lima,Activo,Campaña
CLI_009430,Cristina,Aguirre,CC,889033300,2000-09-27,2025-08-30 02:01:39,BAS,850.0,Buenos Aires,CABA,Activo,Web
CLI_009431,Alfonso,Rascón,DNI,110466680,1972-02-15,2026-05-29 02:53:41,BAS,736.0,Ciudad de México,CDMX,Activo,App
CLI_009432,Gilberto,Valencia,DNI,53672036,1954-03-17,2025-07-23 00:25:44,ELT,566.0,Ciudad de México,CDMX,Activo,Referido
CLI_009433,Florencia,González,CE,689926406,1990-01-19,2025-06-27 05:02:38,STD,621.0,Ciudad de México,CDMX,Inactivo,Campaña
CLI_009434,María,Fernández,CC,840946554,1953-01-02,2026-01-31 17:35:53,BAS,586.0,Ciudad de México,CDMX,Activo,Referido
CLI_009435,María del Carmen,Mesa,CC,782668808,1966-05-06,2025-11-12 16:04:39,STD,,Buenos Aires,CABA,Activo,Web
CLI_009436,Alta  Gracia,Carmona,DNI,377814410,1987-01-12,2025-07-13 03:03:36,BAS,508.0,Ciudad de México,CDMX,Activo,Web
CLI_009437,Hernán,Ramírez,CC,921058114,1997-02-12,2025-07-18 05:39:50,BAS,661.0,Lima,Lima,Activo,Referido
CLI_009438,Uriel,Rivera,DNI,495459680,1971-10-08,2025-12-05 15:07:11,STD,639.0,Buenos Aires,CABA,Activo,App
CLI_009439,Wilder,Treviño,DNI,721237434,1962-02-20,2025-09-09 00:52:01,STD,732.0,Buenos Aires,CABA,Activo,Web
CLI_009440,Virginia,Herrera,CC,416691909,1956-03-22,2025-07-01 08:30:22,STD,639.0,Ciudad de México,CDMX,Activo,Web
CLI_009441,Alonso,Marroquín,CC,823274240,2002-06-26,2026-01-13 05:42:57,STD,474.0,Lima,Lima,Activo,Referido
CLI_009442,Esteban,Tejada,CC,905408093,1979-01-27,2025-10-13 16:57:40,STD,624.0,Bogotá,Cundinamarca,Activo,Web
CLI_009443,Dulce María,Valentín,DNI,300284663,1970-05-09,2025-12-26 01:30:41,BAS,552.0,Buenos Aires,CABA,Activo,Referido
CLI_009444,María,Arias,DNI,494430074,2005-09-14,2026-01-09 02:32:57,BAS,657.0,Lima,Lima,Activo,Campaña
CLI_009445,Gabriel,Montemayor,DNI,189166534,2007-06-02,2025-08-24 05:38:30,BAS,,Bogotá,Cundinamarca,Activo,Campaña
CLI_009446,Cristobal,Álvarez,DNI,907050799,1986-11-10,2025-06-24 15:00:24,STD,476.0,Santiago,Metropolitana,Activo,Web
CLI_009447,Óscar,García,CE,70029558,1987-04-22,2025-07-28 09:19:47,BAS,569.0,Ciudad de México,CDMX,Activo,App
CLI_009448,Germán,Correa,CC,956449713,2004-12-10,2025-07-05 02:24:23,BAS,594.0,Buenos Aires,CABA,Inactivo,App
CLI_009449,David,Corona,DNI,703270269,1978-07-19,2026-04-13 13:28:37,STD,611.0,Lima,Lima,Activo,Campaña
CLI_009450,Josefina,Rodríguez,DNI,29862804,1970-06-26,2025-07-29 08:59:40,BAS,724.0,Buenos Aires,CABA,Activo,Referido
CLI_009451,Esther,Longoria,CE,398338416,1997-07-27,2026-02-05 17:20:29,PRM,632.0,Lima,Lima,Activo,App
CLI_009452,Luis,Rentería,DNI,965151667,1964-12-05,2025-06-20 11:40:33,BAS,691.0,Santiago,Metropolitana,Activo,Campaña
CLI_009453,Margarita,Griego,CE,261288179,1990-06-24,2025-07-23 08:27:44,STD,587.0,Santiago,Metropolitana,Activo,Referido
CLI_009454,Bruno,Barrera,DNI,683683771,2002-12-31,2025-09-09 14:46:38,STD,672.0,Bogotá,Cundinamarca,Activo,App
CLI_009455,Esperanza,Arteaga,CC,958890774,1958-09-13,2025-12-27 15:59:57,BAS,727.0,Buenos Aires,CABA,Activo,Web
CLI_009456,Estela,Barrios,CE,629050472,1996-04-18,2026-02-09 05:10:49,BAS,576.0,Buenos Aires,CABA,Inactivo,App
CLI_009457,Mitzy,Arias,DNI,304755780,1987-09-16,2026-05-30 01:26:47,STD,,Lima,Lima,Activo,Referido
CLI_009458,Claudia,Fajardo,DNI,512689754,1981-08-07,2025-11-08 06:37:34,BAS,655.0,Buenos Aires,CABA,Activo,Campaña
CLI_009459,Cristina,Merino,CE,507538875,1979-10-07,2026-03-29 08:27:44,BAS,754.0,Buenos Aires,CABA,Activo,App
CLI_009460,Jhonatan,Cardozo,CE,257942259,1967-11-20,2026-04-25 20:15:32,BAS,629.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_009461,Estela,Suárez,CC,663291449,1951-08-23,2025-11-03 23:39:39,BAS,688.0,Santiago,Metropolitana,Inactivo,Campaña
CLI_009462,Eugenia,Arango,CE,84292686,2004-01-10,2025-08-04 03:07:41,STD,645.0,Ciudad de México,CDMX,Activo,Referido
CLI_009463,Mitzy,Collazo,DNI,986351093,1990-02-06,2025-06-28 21:18:53,PRM,640.0,Santiago,Metropolitana,Inactivo,Web
CLI_009464,Inés,Jiménez,CC,379940500,1957-07-01,2026-02-07 22:04:10,STD,675.0,Santiago,Metropolitana,Activo,App
CLI_009465,Fernanda,Díaz,DNI,755228066,1975-08-22,2025-11-02 16:33:51,BAS,703.0,Lima,Lima,Activo,App
CLI_009466,Elvira,Correa,CC,660396456,2005-12-11,2026-02-27 00:24:23,STD,525.0,Bogotá,Cundinamarca,Activo,Web
CLI_009467,David,Cintrón,CC,791090651,1978-05-06,2026-01-29 14:30:22,STD,793.0,Buenos Aires,CABA,Activo,Campaña
CLI_009468,María,Romero,CC,10107794,2006-07-04,2025-07-07 11:49:50,BAS,464.0,Bogotá,Cundinamarca,Activo,App
CLI_009469,Victoria,de Jesús,CC,969612989,1986-03-19,2025-11-24 13:05:20,STD,581.0,Bogotá,Cundinamarca,Activo,Referido
CLI_009470,Carla,Sarabia,CC,559094557,1992-03-31,2026-03-06 19:43:21,BAS,640.0,Buenos Aires,CABA,Activo,Campaña
CLI_009471,Óscar,Melgar,CE,278291306,1979-09-04,2025-08-27 16:21:59,BAS,691.0,Lima,Lima,Activo,Campaña
CLI_009472,Mario,Saavedra,CE,422600550,1965-02-07,2025-12-30 08:54:25,BAS,807.0,Buenos Aires,CABA,Activo,App
CLI_009473,Rodrigo,Hoyos,CC,429781059,2002-10-29,2025-06-04 12:21:50,BAS,464.0,Santiago,Metropolitana,Activo,Referido
CLI_009474,Eloy,Lucio,DNI,84906551,2007-12-25,2025-12-03 19:01:25,BAS,599.0,Bogotá,Cundinamarca,Activo,App
CLI_009475,Gloria,López,DNI,253038387,1973-12-29,2026-03-11 18:53:27,BAS,437.0,Santiago,Metropolitana,Activo,Web
CLI_009476,Liliana,Rodríquez,CE,293756432,1970-10-13,2025-11-07 09:53:30,PRM,653.0,Lima,Lima,Activo,Referido
CLI_009477,Paula,Ramírez,CC,76149300,1960-03-17,2025-11-22 01:42:54,PRM,677.0,Ciudad de México,CDMX,Inactivo,Campaña
CLI_009478,Vicente,Restrepo,DNI,766788527,2002-09-13,2026-05-03 09:07:23,BAS,809.0,Buenos Aires,CABA,Activo,Web
CLI_009479,María del Carmen,Ospina,CE,571979787,1988-12-10,2025-12-02 05:42:31,STD,662.0,Bogotá,Cundinamarca,Activo,Referido
CLI_009480,Serafín,Peña,DNI,445344033,1994-01-03,2025-10-14 19:26:17,BAS,754.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_009481,Diego,López,CE,20440045,1981-04-20,2026-01-07 09:24:13,BAS,708.0,Santiago,Metropolitana,Inactivo,Referido
CLI_009482,Marisol,Ruiz,DNI,935441898,1980-02-23,2026-01-01 02:38:37,PRM,606.0,Santiago,Metropolitana,Inactivo,Web
CLI_009483,Doris,Nieto,CE,365377278,1966-05-19,2025-11-20 16:07:42,STD,509.0,Lima,Lima,Activo,Web
CLI_009484,Esperanza,Serrano,CE,41361984,1978-09-18,2026-04-23 02:46:57,STD,677.0,Ciudad de México,CDMX,Activo,App
CLI_009485,José Luis,Saldivar,CC,184050062,1974-07-08,2025-12-20 12:15:14,PRM,500.0,Bogotá,Cundinamarca,Activo,Referido
CLI_009486,Helena,Sanabria,DNI,346038849,1960-11-26,2025-08-15 13:27:16,ELT,779.0,Bogotá,Cundinamarca,Activo,Web
CLI_009487,Sandra,Contreras,DNI,330491247,1988-01-21,2026-04-22 14:21:36,BAS,633.0,Ciudad de México,CDMX,Activo,App
CLI_009488,Marina,Barraza,CC,140515458,1965-05-06,2025-06-24 23:19:27,BAS,769.0,Lima,Lima,Activo,Referido
CLI_009489,Eduardo,Castro,DNI,197831908,1960-09-10,2026-01-29 06:55:12,PRM,601.0,Bogotá,Cundinamarca,Activo,Referido
CLI_009490,Leonardo,Rincón,CC,16538862,1990-01-13,2026-01-06 21:53:19,STD,676.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_009491,Leonor,Solís,CE,678843284,2005-04-08,2025-06-12 23:30:49,BAS,670.0,Ciudad de México,CDMX,Activo,Web
CLI_009492,Natividad,Cifuentes,DNI,608393850,1967-09-12,2026-04-05 14:57:21,STD,645.0,Santiago,Metropolitana,Activo,Web
CLI_009493,Gabriela,Castro,DNI,992515356,1986-03-31,2026-01-23 03:27:52,BAS,606.0,Lima,Lima,Activo,App
CLI_009494,Arturo,Cantú,CC,832431530,1971-07-11,2026-02-25 20:56:55,STD,689.0,Ciudad de México,CDMX,Activo,Web
CLI_009495,Marcela,Cárdenas,CE,658225422,1967-04-21,2025-06-29 11:07:29,STD,557.0,Ciudad de México,CDMX,Activo,App
CLI_009496,Lucas,Martínez,CE,322016577,2005-10-19,2025-11-05 01:03:33,BAS,529.0,Lima,Lima,Activo,Web
CLI_009497,Liliana,Mendoza,CE,214841055,1975-06-05,2025-09-25 21:54:22,STD,774.0,Santiago,Metropolitana,Activo,Campaña
CLI_009498,Trinidad,Bernal,CC,402781928,1996-05-10,2025-08-14 21:50:18,BAS,722.0,Bogotá,Cundinamarca,Activo,Referido
CLI_009499,Edwin,Ortiz,CE,447837283,2007-09-22,2026-01-05 02:54:34,STD,656.0,Lima,Lima,Activo,Referido
CLI_009500,Gilberto,Torres,DNI,128581838,1993-03-03,2025-08-27 03:28:33,PRM,816.0,Ciudad de México,CDMX,Activo,Campaña
CLI_009501,Miguel,Fernández,CC,245459837,2006-12-05,2025-07-01 04:50:47,PRM,623.0,Buenos Aires,CABA,Inactivo,Web
CLI_009502,Marcela,Sánchez,CE,14107270,1985-02-11,2026-01-28 20:05:20,PRM,782.0,Lima,Lima,Inactivo,Campaña
CLI_009503,Alexander,Pacheco,CE,46018990,1964-08-11,2026-02-21 04:46:26,BAS,667.0,Santiago,Metropolitana,Activo,App
CLI_009504,Juan,Franco,CE,680073018,1952-08-28,2026-03-22 09:23:14,STD,547.0,Buenos Aires,CABA,Activo,Campaña
CLI_009505,Mario,Tovar,DNI,867538373,1987-07-07,2026-05-27 15:08:07,BAS,834.0,Bogotá,Cundinamarca,Activo,Web
CLI_009506,Silvia,Benavídez,CC,395414944,2000-07-08,2025-12-08 09:17:16,STD,749.0,Bogotá,Cundinamarca,Activo,Referido
CLI_009507,Luis,Olivo,CE,98926426,1979-08-19,2026-02-28 17:48:32,PRM,,Ciudad de México,CDMX,Activo,Web
CLI_009508,Francy,Mena,CC,841861876,1972-08-21,2025-06-14 18:58:04,BAS,722.0,Santiago,Metropolitana,Activo,Campaña
CLI_009509,Santiago,Rojas,DNI,914244135,2004-04-13,2025-08-06 18:12:27,STD,609.0,Bogotá,Cundinamarca,Inactivo,Campaña
CLI_009510,José,Arce,CC,857515654,1995-09-15,2026-01-05 15:30:14,BAS,732.0,Bogotá,Cundinamarca,Activo,Web
CLI_009511,Tania,Vigil,DNI,444781979,1976-06-04,2025-11-11 07:07:16,BAS,410.0,Buenos Aires,CABA,Activo,Campaña
CLI_009512,Iván,Oquendo,DNI,480649765,1999-11-22,2026-01-16 01:43:15,STD,548.0,Santiago,Metropolitana,Activo,Campaña
CLI_009513,Pamela,Córdoba,CC,475532563,2000-07-22,2025-10-26 10:45:29,STD,747.0,Lima,Lima,Activo,Referido
CLI_009514,Cristina,Ardila,CE,241076109,1983-06-15,2026-01-12 11:24:02,PRM,625.0,Bogotá,Cundinamarca,Bloqueado,App
CLI_009515,Ángela,Flórez,DNI,790083377,1976-09-09,2026-04-11 10:11:44,PRM,670.0,Bogotá,Cundinamarca,Activo,Referido
CLI_009516,Karina,Almanza,DNI,30444101,1957-11-06,2025-07-18 21:31:20,STD,515.0,Santiago,Metropolitana,Activo,Web
CLI_009517,Francisco,Valdivia,CE,228342670,1971-05-16,2025-11-26 03:22:52,STD,834.0,Santiago,Metropolitana,Inactivo,Web
CLI_009518,Nayeli,Sanches,CE,534213468,1957-01-17,2026-01-02 05:03:38,STD,769.0,Ciudad de México,CDMX,Activo,Campaña
CLI_009519,Yolanda,Tovar,CE,332375398,1956-02-02,2025-12-12 06:21:52,STD,629.0,Bogotá,Cundinamarca,Inactivo,App
CLI_009520,Juan,Ramos,CC,800678687,1950-09-05,2025-07-20 17:30:06,BAS,,Bogotá,Cundinamarca,Activo,Web
CLI_009521,José Luis,Toro,CE,674226250,1957-08-03,2025-11-30 11:51:12,STD,,Lima,Lima,Inactivo,Campaña
CLI_009522,David,Ceja,DNI,705889999,1975-02-25,2025-12-05 23:34:36,PRM,848.0,Lima,Lima,Activo,Web
CLI_009523,Hermelinda,Sepúlveda,DNI,866913450,1958-10-25,2026-03-22 21:43:04,BAS,745.0,Santiago,Metropolitana,Activo,Referido
CLI_009524,Camila,Bermúdez,DNI,614924339,1955-04-04,2026-01-18 10:20:07,STD,850.0,Ciudad de México,CDMX,Activo,Campaña
CLI_009525,Amanda,Páez,CC,460715228,1982-12-27,2026-05-11 15:36:28,STD,557.0,Buenos Aires,CABA,Activo,Referido
CLI_009526,Héctor,Tovar,CC,986743752,2006-11-19,2025-08-01 15:52:59,STD,568.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_009527,Elvia,Rodríguez,DNI,81106715,1961-11-08,2025-06-26 20:18:51,STD,531.0,Buenos Aires,CABA,Activo,Web
CLI_009528,Adolfo,Reséndez,DNI,988763117,1961-04-12,2025-12-04 02:33:22,BAS,694.0,Santiago,Metropolitana,Activo,Web
CLI_009529,Lady,Pérez,CC,870451156,1994-11-11,2025-12-08 15:30:21,BAS,667.0,Santiago,Metropolitana,Activo,Referido
CLI_009530,Jhoan,Rodríguez,CE,485266165,1999-01-13,2025-08-02 21:44:58,BAS,634.0,Santiago,Metropolitana,Activo,Web
CLI_009531,Amanda,Prieto,CE,734891685,1967-10-26,2026-04-15 11:49:58,STD,730.0,Ciudad de México,CDMX,Activo,Referido
CLI_009532,Eduardo,Villagómez,CC,761655779,1999-08-11,2025-06-15 12:43:29,STD,773.0,Santiago,Metropolitana,Activo,Web
CLI_009533,Roberto,Sánchez,CE,288541289,1977-01-22,2026-03-26 00:31:59,BAS,497.0,Santiago,Metropolitana,Activo,Referido
CLI_009534,Andrés,Moreno,CE,279444422,1991-02-12,2025-12-20 14:55:48,ELT,590.0,Lima,Lima,Activo,App
CLI_009535,Alicia,Ramos,CE,988801615,1992-07-15,2026-03-03 01:52:53,STD,,Santiago,Metropolitana,Activo,Campaña
CLI_009536,Alex,Ávila,CC,227217596,1977-09-03,2025-07-26 17:50:10,ELT,603.0,Lima,Lima,Activo,Campaña
CLI_009537,Vicente,Posada,CC,715681759,1959-09-16,2025-06-03 11:39:57,BAS,570.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_009538,Nayeli,Chacón,DNI,373699061,1995-04-03,2026-01-02 08:37:47,PRM,751.0,Santiago,Metropolitana,Activo,Referido
CLI_009539,Claudia,Zarate,DNI,438707310,1970-05-09,2026-02-22 15:39:03,STD,,Ciudad de México,CDMX,Activo,Web
CLI_009540,Jhonny,Díaz,CE,356147252,1956-04-20,2025-11-14 23:35:07,BAS,619.0,Ciudad de México,CDMX,Bloqueado,Referido
CLI_009541,Darío,Muñoz,DNI,460297113,1958-12-30,2025-08-21 09:12:45,BAS,682.0,Ciudad de México,CDMX,Activo,Referido
CLI_009542,Arcelia,Varela,CE,930678252,1983-11-21,2026-05-15 16:44:43,BAS,592.0,Ciudad de México,CDMX,Activo,Web
CLI_009543,Cecilia,López,DNI,287959536,1969-10-01,2025-11-23 12:14:27,STD,728.0,Buenos Aires,CABA,Activo,App
CLI_009544,Lucía,Miranda,CE,695355219,1968-12-13,2026-04-06 15:53:24,STD,593.0,Bogotá,Cundinamarca,Activo,Referido
CLI_009545,Lorenzo,Segura,CE,493378843,1951-12-08,2025-10-25 09:25:09,PRM,790.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_009546,Lucía,Camacho,CE,788945678,1971-12-04,2025-12-10 07:20:02,BAS,637.0,Ciudad de México,CDMX,Activo,Referido
CLI_009547,Leticia,Luna,CC,497296026,1990-08-01,2026-04-21 19:21:13,BAS,717.0,Lima,Lima,Inactivo,Referido
CLI_009548,Alex,Cárdenas,DNI,206140305,1997-07-02,2025-09-27 21:44:35,BAS,724.0,Ciudad de México,CDMX,Activo,App
CLI_009549,Pedro,Garica,CE,778645810,1974-06-19,2026-01-08 09:45:05,PRM,587.0,Ciudad de México,CDMX,Activo,Web
CLI_009550,Angie,Saldaña,CC,644379041,1954-07-25,2025-11-03 13:29:30,ELT,444.0,Lima,Lima,Activo,Campaña
CLI_009551,Victoria,Muñoz,DNI,158171778,1988-07-08,2025-06-20 12:53:15,BAS,686.0,Ciudad de México,CDMX,Activo,Referido
CLI_009552,Camilo,Molina,DNI,674276835,2001-04-06,2026-05-19 23:48:11,BAS,657.0,Santiago,Metropolitana,Activo,Referido
CLI_009553,Claudia,Rosero,CE,855793286,1961-05-28,2025-08-29 01:44:35,STD,705.0,Bogotá,Cundinamarca,Activo,Referido
CLI_009554,Iván,Toro,DNI,665351969,1986-04-05,2025-12-21 01:39:15,STD,627.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_009555,Laura,Salamanca,CC,715405111,1969-09-23,2025-07-11 03:13:57,PRM,606.0,Buenos Aires,CABA,Activo,App
CLI_009556,Estela,Ariza,CC,888541061,1987-08-15,2026-02-24 17:59:17,STD,850.0,Buenos Aires,CABA,Activo,Referido
CLI_009557,Alta  Gracia,Espitia,CC,983759916,1962-03-13,2025-12-03 23:44:42,BAS,502.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_009558,Daniel,Padilla,CE,341044279,1989-02-23,2025-12-06 14:51:20,PRM,,Lima,Lima,Activo,Campaña
CLI_009559,Abril,Cabrera,CC,971358076,1987-04-16,2026-01-06 07:50:26,STD,592.0,Bogotá,Cundinamarca,Activo,App
CLI_009560,Aldo,Morales,DNI,796168328,1997-08-20,2025-12-15 02:17:55,STD,616.0,Ciudad de México,CDMX,Activo,Web
CLI_009561,Esparta,Londoño,DNI,527134003,1960-07-07,2025-10-02 06:31:10,BAS,618.0,Lima,Lima,Activo,App
CLI_009562,Humberto,Barela,DNI,99356335,1986-02-13,2026-01-14 20:18:47,STD,569.0,Bogotá,Cundinamarca,Inactivo,App
CLI_009563,Rosalba,Andrade,CE,256066002,1975-10-28,2025-07-29 11:44:32,PRM,707.0,Buenos Aires,CABA,Activo,Web
CLI_009564,Ana,González,CC,936835657,1963-02-24,2026-03-07 10:31:29,BAS,789.0,Bogotá,Cundinamarca,Activo,Web
CLI_009565,Asunción,Lemus,CE,430936134,1954-06-24,2026-02-11 04:09:39,BAS,,Buenos Aires,CABA,Activo,App
CLI_009566,Carlos,Hernádez,CC,770247179,1959-02-06,2026-04-24 05:38:37,BAS,660.0,Buenos Aires,CABA,Activo,Referido
CLI_009567,Nel,Castro,DNI,137793144,1997-06-02,2025-06-27 15:37:40,STD,551.0,Bogotá,Cundinamarca,Activo,Referido
CLI_009568,Alfonso,Mercado,CC,934974126,1969-06-01,2025-06-14 02:23:52,PRM,701.0,Santiago,Metropolitana,Activo,Referido
CLI_009569,Paola,Sánchez,DNI,963254186,1980-08-15,2026-03-07 18:45:53,BAS,850.0,Santiago,Metropolitana,Activo,App
CLI_009570,Carlos,Arrieta,DNI,585659505,1966-02-20,2025-09-30 00:16:31,BAS,611.0,Ciudad de México,CDMX,Activo,Campaña
CLI_009571,Juan Carlos,Adame,DNI,37182882,1957-03-15,2025-12-14 21:24:55,STD,612.0,Bogotá,Cundinamarca,Activo,Referido
CLI_009572,Adrián,Ceja,DNI,951491231,1997-01-18,2025-07-31 16:07:31,BAS,593.0,Lima,Lima,Activo,Referido
CLI_009573,Clemente,Garrido,CE,110726507,1953-01-07,2026-04-19 20:10:04,PRM,601.0,Santiago,Metropolitana,Activo,App
CLI_009574,Flavio,Mesa,CC,335282155,2001-05-16,2025-07-11 23:16:40,BAS,375.0,Ciudad de México,CDMX,Activo,Web
CLI_009575,Jhonny,Pérez,CC,663191656,1962-12-25,2025-11-09 07:05:35,BAS,690.0,Bogotá,Cundinamarca,Activo,Referido
CLI_009576,Isabel,Díaz,DNI,957422765,1961-08-30,2026-03-21 08:32:05,STD,565.0,Buenos Aires,CABA,Activo,Campaña
CLI_009577,Renato,Luna,CE,382238952,1969-11-06,2025-10-06 20:47:13,PRM,488.0,Ciudad de México,CDMX,Activo,App
CLI_009578,Omar,Quintero,CC,572410962,1989-07-05,2026-04-16 17:23:46,STD,725.0,Santiago,Metropolitana,Activo,Web
CLI_009579,Carla,Rentería,DNI,698820110,1979-05-18,2026-05-08 12:20:20,BAS,541.0,Ciudad de México,CDMX,Inactivo,App
CLI_009580,Mario,Ramírez,DNI,906010857,1987-11-08,2026-03-02 06:06:59,STD,616.0,Bogotá,Cundinamarca,Activo,Web
CLI_009581,Víctor,Pinzón,CC,219117860,1981-06-09,2026-01-06 13:48:26,BAS,796.0,Santiago,Metropolitana,Activo,App
CLI_009582,Lucas,Oviedo,CC,542229799,1958-02-24,2025-06-04 06:37:40,BAS,509.0,Bogotá,Cundinamarca,Activo,Web
CLI_009583,Alejandro,Rojas,DNI,460334135,2001-08-17,2025-07-19 04:30:00,PRM,496.0,Bogotá,Cundinamarca,Inactivo,Campaña
CLI_009584,Nidia,Ortega,CE,916276127,2000-02-08,2025-06-15 03:09:01,STD,,Santiago,Metropolitana,Activo,App
CLI_009585,Eric,García,CE,158447358,1985-12-30,2025-10-19 12:22:38,ELT,764.0,Lima,Lima,Activo,Referido
CLI_009586,Abril,Pérez,DNI,672148489,1985-08-29,2025-12-10 21:51:09,BAS,492.0,Santiago,Metropolitana,Activo,Referido
CLI_009587,Antonio,Cardona,DNI,900794372,1982-05-18,2025-11-25 07:31:31,STD,690.0,Lima,Lima,Bloqueado,App
CLI_009588,Nancy,Gómez,DNI,601392494,1968-12-14,2026-01-12 01:50:50,PRM,708.0,Buenos Aires,CABA,Activo,Referido
CLI_009589,Alberto,Ontiveros,CE,413834163,1969-02-27,2026-01-18 15:45:47,BAS,444.0,Bogotá,Cundinamarca,Activo,Web
CLI_009590,José,Trujillo,CC,791414831,1968-03-01,2025-10-30 08:44:38,STD,729.0,Santiago,Metropolitana,Activo,App
CLI_009591,Leonardo,Concepción,CC,556731941,1994-12-07,2025-08-30 10:11:02,BAS,737.0,Ciudad de México,CDMX,Activo,Web
CLI_009592,Reina,Hurtado,CE,450541455,1984-01-18,2025-06-01 07:14:38,BAS,618.0,Ciudad de México,CDMX,Activo,Campaña
CLI_009593,Bernardo,Escobar,DNI,15689998,1970-06-14,2026-01-02 00:43:33,BAS,775.0,Santiago,Metropolitana,Activo,App
CLI_009594,Antonia,Ávalos,DNI,81285592,1996-07-16,2025-12-15 06:31:45,BAS,763.0,Buenos Aires,CABA,Activo,Campaña
CLI_009595,Dalia,Fonseca,DNI,373722324,1969-07-18,2025-12-10 10:11:31,BAS,660.0,Lima,Lima,Activo,Campaña
CLI_009596,Mayerly,Hernández,CC,314086382,2005-09-21,2025-06-14 22:32:39,STD,604.0,Lima,Lima,Activo,App
CLI_009597,Cristina,López,DNI,682910912,1983-12-17,2026-02-13 20:48:58,PRM,552.0,Ciudad de México,CDMX,Activo,App
CLI_009598,Juan,Garrido,DNI,245442047,2004-09-29,2025-10-08 22:15:48,PRM,646.0,Ciudad de México,CDMX,Activo,Referido
CLI_009599,Clara,Guzmán,CC,681964925,1972-02-06,2026-04-22 06:40:24,BAS,706.0,Lima,Lima,Activo,App
CLI_009600,Hernán,Pichardo,CE,234005993,1995-02-10,2025-11-14 20:21:51,STD,617.0,Buenos Aires,CABA,Activo,Web
CLI_009601,Citlali,Cazares,CE,635283546,1978-08-15,2025-12-15 00:17:22,STD,430.0,Ciudad de México,CDMX,Activo,Web
CLI_009602,Karen,Álvarez,CC,876960552,1955-07-17,2025-09-06 18:46:47,BAS,776.0,Bogotá,Cundinamarca,Activo,Referido
CLI_009603,Alfonso,Almanza,CE,62863171,1951-04-24,2026-04-04 03:19:01,BAS,669.0,Santiago,Metropolitana,Activo,Web
CLI_009604,Abelardo,López,CE,326706516,1972-12-22,2026-03-02 03:49:08,BAS,612.0,Bogotá,Cundinamarca,Activo,Campaña
CLI_009605,Cristina,Ballesteros,CC,423587909,1978-07-12,2025-10-22 14:23:07,PRM,735.0,Buenos Aires,CABA,Activo,Campaña
CLI_009606,María,Salcido,DNI,275983065,1987-03-18,2025-07-25 20:31:41,BAS,802.0,Ciudad de México,CDMX,Activo,Web
CLI_009607,Federico,Lugo,CC,108091545,1953-09-22,2026-05-13 06:18:27,BAS,369.0,Lima,Lima,Activo,Referido
CLI_009608,Benjamín,Benítez,CC,130954596,1966-11-17,2026-03-01 05:55:45,STD,693.0,Santiago,Metropolitana,Activo,Web
CLI_009609,Uriel,Marín,CC,119733545,1982-08-27,2026-04-02 02:11:22,STD,507.0,Lima,Lima,Activo,Web
CLI_009610,Gladys,Bravo,CC,460786873,1973-08-13,2026-04-15 04:21:20,BAS,699.0,Buenos Aires,CABA,Activo,App
